ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-05-05,9.324427205237063,4.826265249481897,13.058762152921357,9.324427205237063,9.324427205237063,-0.4328873114893587,-0.4328873114893587,-0.4328873114893587,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490439063096,0.0021317490439063096,0.0021317490439063096,-0.5304897746237192,-0.5304897746237192,-0.5304897746237192,0.0,0.0,0.0,8.891539893747705
2020-05-06,9.345240419953942,4.957274886487164,12.793667367002737,9.345240419953942,9.345240419953942,-0.42406555084929415,-0.42406555084929415,-0.42406555084929415,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724864307,0.006154743724864307,0.006154743724864307,-0.5256910086646125,-0.5256910086646125,-0.5256910086646125,0.0,0.0,0.0,8.921174869104648
2020-05-07,9.366053634670793,4.979088230265046,12.828149387030473,9.366053634670793,9.366053634670793,-0.42278982833271184,-0.42278982833271184,-0.42278982833271184,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581612711,0.0018649627581612711,0.0018649627581612711,-0.520125505181327,-0.520125505181327,-0.520125505181327,0.0,0.0,0.0,8.94326380633808
2020-05-08,9.386866849387646,4.900650125494177,13.044891398632194,9.386866849387646,9.386866849387646,-0.4215017466175183,-0.4215017466175183,-0.4215017466175183,0.09547071409045407,0.09547071409045407,0.09547071409045407,-0.0030622275472194506,-0.0030622275472194506,-0.0030622275472194506,-0.513910233160753,-0.513910233160753,-0.513910233160753,0.0,0.0,0.0,8.965365102770127
2020-05-11,9.449306493538256,5.1109414555201225,12.814067033941601,9.449306493538256,9.449306493538256,-0.3798936794817602,-0.3798936794817602,-0.3798936794817602,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208127366,0.016778483208127366,0.016778483208127366,-0.49214287678034163,-0.49214287678034163,-0.49214287678034163,0.0,0.0,0.0,9.069412814056495
2020-05-12,9.470119708255107,4.845794862152068,12.889038174377562,9.470119708255107,9.470119708255107,-0.38635736290444916,-0.38635736290444916,-0.38635736290444916,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.002131749043888386,0.002131749043888386,0.002131749043888386,-0.4839598260387916,-0.4839598260387916,-0.4839598260387916,0.0,0.0,0.0,9.083762345350657
2020-05-13,9.490932922971986,5.182825951755792,12.829517690909283,9.490932922971986,9.490932922971986,-0.37366987828900755,-0.37366987828900755,-0.37366987828900755,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724859451,0.006154743724859451,0.006154743724859451,-0.4752953361043212,-0.4752953361043212,-0.4752953361043212,0.0,0.0,0.0,9.117263044682979
2020-05-14,9.511746137688837,5.413113924940085,13.158131296740255,9.511746137688837,9.511746137688837,-0.36876105574765805,-0.36876105574765805,-0.36876105574765805,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.0018649627581286477,0.0018649627581286477,0.0018649627581286477,-0.4660967325962408,-0.4660967325962408,-0.4660967325962408,0.0,0.0,0.0,9.142985081941179
2020-05-15,9.532559352405688,5.241147109398967,13.365585246325457,9.532559352405688,9.532559352405688,-0.363878938179678,-0.363878938179678,-0.363878938179678,0.09547071409045409,0.09547071409045409,0.09547071409045409,-0.0030622275472406684,-0.0030622275472406684,-0.0030622275472406684,-0.4562874247228914,-0.4562874247228914,-0.4562874247228914,0.0,0.0,0.0,9.16868041422601
2020-05-18,9.594998996556297,5.600239928839789,13.297464353792055,9.594998996556297,9.594998996556297,-0.30992004801845296,-0.30992004801845296,-0.30992004801845296,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.016778483208106022,0.016778483208106022,0.016778483208106022,-0.42216924531701305,-0.42216924531701305,-0.42216924531701305,0.0,0.0,0.0,9.285078948537844
2020-05-19,9.61581221127315,4.934964866923589,13.337987194608896,9.61581221127315,9.61581221127315,-0.31124247575252656,-0.31124247575252656,-0.31124247575252656,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.002131749043870462,0.002131749043870462,0.002131749043870462,-0.4088449388868511,-0.4088449388868511,-0.4088449388868511,0.0,0.0,0.0,9.304569735520623
2020-05-20,9.63662542599003,4.8578542785210175,13.134182269712127,9.63662542599003,9.63662542599003,-0.2927251332875942,-0.2927251332875942,-0.2927251332875942,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724851626,0.006154743724851626,0.006154743724851626,-0.3943505911028999,-0.3943505911028999,-0.3943505911028999,0.0,0.0,0.0,9.343900292702436
2020-05-21,9.65743864070688,5.092645483741726,13.487597160978064,9.65743864070688,9.65743864070688,-0.2812483692813256,-0.2812483692813256,-0.2812483692813256,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581833132,0.0018649627581833132,0.0018649627581833132,-0.37858404612996305,-0.37858404612996305,-0.37858404612996305,0.0,0.0,0.0,9.376190271425555
2020-05-22,9.678251855423731,5.512505279899906,13.310231446030803,9.678251855423731,9.678251855423731,-0.2690538418346851,-0.2690538418346851,-0.2690538418346851,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472618906,-0.0030622275472618906,-0.0030622275472618906,-0.36146232837787734,-0.36146232837787734,-0.36146232837787734,0.0,0.0,0.0,9.409198013589046
2020-05-26,9.761504714291192,5.1984873200418455,13.605198634949295,9.761504714291192,9.761504714291192,-0.18116907751167774,-0.18116907751167774,-0.18116907751167774,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438665645,0.0021317490438665645,0.0021317490438665645,-0.27877154064599846,-0.27877154064599846,-0.27877154064599846,0.0,0.0,0.0,9.580335636779514
2020-05-27,9.782317929008045,5.6380223578133455,13.59667349311109,9.782317929008045,9.782317929008045,-0.15307745464509076,-0.15307745464509076,-0.15307745464509076,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724843801,0.006154743724843801,0.006154743724843801,-0.2547029124603887,-0.2547029124603887,-0.2547029124603887,0.0,0.0,0.0,9.629240474362954
2020-05-28,9.803131143724924,5.628770975322157,13.865579383957781,9.803131143724924,9.803131143724924,-0.1321466739526845,-0.1321466739526845,-0.1321466739526845,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.0018649627581883539,0.0018649627581883539,0.0018649627581883539,-0.22948235080132698,-0.22948235080132698,-0.22948235080132698,0.0,0.0,0.0,9.67098446977224
2020-05-29,9.823944358441775,6.003895798439137,13.901104180250293,9.823944358441775,9.823944358441775,-0.11087988822636635,-0.11087988822636635,-0.11087988822636635,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.003062227547224715,-0.003062227547224715,-0.003062227547224715,-0.20328837476959577,-0.20328837476959577,-0.20328837476959577,0.0,0.0,0.0,9.713064470215409
2020-06-01,9.886384002592385,5.884907982631841,13.638941116824924,9.886384002592385,9.886384002592385,-0.009001473502495694,-0.009001473502495694,-0.009001473502495694,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.016778483208122218,0.016778483208122218,0.016778483208122218,-0.12125067080107202,-0.12125067080107202,-0.12125067080107202,0.0,0.0,0.0,9.87738252908989
2020-06-02,9.907197217309236,5.662791537199576,13.794307679573373,9.907197217309236,9.907197217309236,0.0038840401516205777,0.0038840401516205777,0.0038840401516205777,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438626688,0.0021317490438626688,0.0021317490438626688,-0.09371842298269618,-0.09371842298269618,-0.09371842298269618,0.0,0.0,0.0,9.911081257460856
2020-06-03,9.928010432026086,6.323804829330117,14.013631994713828,9.928010432026086,9.928010432026086,0.034985026988410085,0.034985026988410085,0.034985026988410085,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724867984,0.006154743724867984,0.006154743724867984,-0.066640430826912,-0.066640430826912,-0.066640430826912,0.0,0.0,0.0,9.962995459014497
2020-06-04,9.948823646742966,6.354693650246513,14.3208590720716,9.948823646742966,9.948823646742966,0.05696730446249906,0.05696730446249906,0.05696730446249906,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.0018649627581993754,0.0018649627581993754,0.0018649627581993754,-0.04036837238615441,-0.04036837238615441,-0.04036837238615441,0.0,0.0,0.0,10.005790951205466
2020-06-05,9.969636861459819,6.324818084417005,14.385018647979829,9.969636861459819,9.969636861459819,0.07715108515639772,0.07715108515639772,0.07715108515639772,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.003062227547199297,-0.003062227547199297,-0.003062227547199297,-0.015257401386857074,-0.015257401386857074,-0.015257401386857074,0.0,0.0,0.0,10.046787946616217
2020-06-08,10.032076505610428,6.234369148184719,14.380759012099118,10.032076505610428,10.032076505610428,0.1619519051816356,0.1619519051816356,0.1619519051816356,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208123595,0.016778483208123595,0.016778483208123595,0.0497027078830579,0.0497027078830579,0.0497027078830579,0.0,0.0,0.0,10.194028410792065
2020-06-09,10.05288972032728,6.117535881891934,14.541863868973525,10.05288972032728,10.05288972032728,0.16448036467336177,0.16448036467336177,0.16448036467336177,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438978164,0.0021317490438978164,0.0021317490438978164,0.06687790153900985,0.06687790153900985,0.06687790153900985,0.0,0.0,0.0,10.21737008500064
2020-06-10,10.07370293504413,6.196557385682178,14.19186378000759,10.07370293504413,10.07370293504413,0.18301842296863263,0.18301842296863263,0.18301842296863263,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.006154743724892165,0.006154743724892165,0.006154743724892165,0.08139296515328635,0.08139296515328635,0.08139296515328635,0.0,0.0,0.0,10.256721358012763
2020-06-11,10.09451614976101,6.2206985878426355,14.243377348116933,10.09451614976101,10.09451614976101,0.19040173710898217,0.19040173710898217,0.19040173710898217,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.0018649627581667518,0.0018649627581667518,0.0018649627581667518,0.0930660602603613,0.0930660602603613,0.0930660602603613,0.0,0.0,0.0,10.28491788686999
2020-06-12,10.11532936447786,6.347179507954622,13.890944924322815,10.11532936447786,10.11532936447786,0.1941806484012892,0.1941806484012892,0.1941806484012892,0.09547071409045409,0.09547071409045409,0.09547071409045409,-0.0030622275472671555,-0.0030622275472671555,-0.0030622275472671555,0.10177216185810224,0.10177216185810224,0.10177216185810224,0.0,0.0,0.0,10.30951001287915
2020-06-15,10.17776900862847,6.559855942237667,14.417078819270934,10.17776900862847,10.17776900862847,0.22203642879592914,0.22203642879592914,0.22203642879592914,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208131693,0.016778483208131693,0.016778483208131693,0.10978723149734332,0.10978723149734332,0.10978723149734332,0.0,0.0,0.0,10.3998054374244
2020-06-16,10.198582223345323,6.417666658217706,14.44894273766539,10.198582223345323,10.198582223345323,0.20425990310099637,0.20425990310099637,0.20425990310099637,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438798915,0.0021317490438798915,0.0021317490438798915,0.1066574399666624,0.1066574399666624,0.1066574399666624,0.0,0.0,0.0,10.40284212644632
2020-06-17,10.219395438062174,6.646713452386347,14.360599087170874,10.219395438062174,10.219395438062174,0.20253576402759868,0.20253576402759868,0.20253576402759868,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.006154743724884339,0.006154743724884339,0.006154743724884339,0.10091030621226027,0.10091030621226027,0.10091030621226027,0.0,0.0,0.0,10.421931202089773
2020-06-18,10.240208652779053,6.485831722386197,14.45631817950911,10.240208652779053,10.240208652779053,0.19014674223357253,0.19014674223357253,0.19014674223357253,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581777723,0.0018649627581777723,0.0018649627581777723,0.09281106538494065,0.09281106538494065,0.09281106538494065,0.0,0.0,0.0,10.430355395012626
2020-06-19,10.261021867495904,6.270103878117066,14.24440448114252,10.261021867495904,10.261021867495904,0.17509023203596938,0.17509023203596938,0.17509023203596938,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472417366,-0.0030622275472417366,-0.0030622275472417366,0.08268174549275702,0.08268174549275702,0.08268174549275702,0.0,0.0,0.0,10.436112099531874
2020-06-22,10.323461511646514,6.28982422662647,14.241662254329343,10.323461511646514,10.323461511646514,0.15627705284998933,0.15627705284998933,0.15627705284998933,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208133063,0.016778483208133063,0.016778483208133063,0.044027855551402165,0.044027855551402165,0.044027855551402165,0.0,0.0,0.0,10.479738564496502
2020-06-23,10.344274726363338,6.290862432301405,14.327564743877073,10.344274726363338,10.344274726363338,0.12746130160033436,0.12746130160033436,0.12746130160033436,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438900254,0.0021317490438900254,0.0021317490438900254,0.029858838465990238,0.029858838465990238,0.029858838465990238,0.0,0.0,0.0,10.471736027963672
2020-06-24,10.365087941080217,6.313717019226746,14.432235421091558,10.365087941080217,10.365087941080217,0.11745394020763177,0.11745394020763177,0.11745394020763177,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0061547437248765146,0.0061547437248765146,0.0061547437248765146,0.01582848239230113,0.01582848239230113,0.01582848239230113,0.0,0.0,0.0,10.48254188128785
2020-06-25,10.385901155797097,6.564691916967694,14.717720589240775,10.385901155797097,10.385901155797097,0.09974365634053933,0.09974365634053933,0.09974365634053933,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581828138,0.0018649627581828138,0.0018649627581828138,0.0024079794919024174,0.0024079794919024174,0.0024079794919024174,0.0,0.0,0.0,10.485644812137636
2020-06-26,10.406714370513948,6.588114559404773,14.471794897827234,10.406714370513948,10.406714370513948,0.08246186080758182,0.08246186080758182,0.08246186080758182,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472629557,-0.0030622275472629557,-0.0030622275472629557,-0.009946625735609343,-0.009946625735609343,-0.009946625735609343,0.0,0.0,0.0,10.48917623132153
2020-06-29,10.469154014664529,6.869657415907802,14.601006010372796,10.469154014664529,10.469154014664529,0.075721012358051,0.075721012358051,0.075721012358051,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.01677848320814116,0.01677848320814116,0.01677848320814116,-0.03652818494054426,-0.03652818494054426,-0.03652818494054426,0.0,0.0,0.0,10.544875027022579
2020-06-30,10.48996722938138,6.552744467952059,14.510843310503404,10.48996722938138,10.48996722938138,0.05683702282052151,0.05683702282052151,0.05683702282052151,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438720974,0.0021317490438720974,0.0021317490438720974,-0.040765440313804684,-0.040765440313804684,-0.040765440313804684,0.0,0.0,0.0,10.546804252201902
2020-07-01,10.510780444098259,6.979214950845824,14.538390463304678,10.510780444098259,10.510780444098259,0.05935007485286017,0.05935007485286017,0.05935007485286017,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.006154743724839652,0.006154743724839652,0.006154743724839652,-0.04227538296243357,-0.04227538296243357,-0.04227538296243357,0.0,0.0,0.0,10.57013051895112
2020-07-02,10.531593658815138,6.68511975081322,14.386792825545369,10.531593658815138,10.531593658815138,0.05642245669742719,0.05642245669742719,0.05642245669742719,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581938351,0.0018649627581938351,0.0018649627581938351,-0.04091322015122073,-0.04091322015122073,-0.04091322015122073,0.0,0.0,0.0,10.588016115512566
2020-07-06,10.614846517682572,6.8134985902753336,14.638997112107736,10.614846517682572,10.614846517682572,0.10568671025494668,0.10568671025494668,0.10568671025494668,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208113093,0.016778483208113093,0.016778483208113093,-0.006562487043620516,-0.006562487043620516,-0.006562487043620516,0.0,0.0,0.0,10.72053322793752
2020-07-07,10.635659732399423,6.796583076667414,14.709185577193908,10.635659732399423,10.635659732399423,0.10621753501045073,0.10621753501045073,0.10621753501045073,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.002131749043868204,0.002131749043868204,0.002131749043868204,0.008615071876128408,0.008615071876128408,0.008615071876128408,0.0,0.0,0.0,10.741877267409874
2020-07-08,10.656472947116303,6.652364001191785,14.919492478362871,10.656472947116303,10.656472947116303,0.12754424185650692,0.12754424185650692,0.12754424185650692,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.006154743724863834,0.006154743724863834,0.006154743724863834,0.025918784041189018,0.025918784041189018,0.025918784041189018,0.0,0.0,0.0,10.78401718897281
2020-07-09,10.677286161833182,6.939598600388504,14.596422910967824,10.677286161833182,10.677286161833182,0.14231855372500313,0.14231855372500313,0.14231855372500313,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581612117,0.0018649627581612117,0.0018649627581612117,0.04498287687638781,0.04498287687638781,0.04498287687638781,0.0,0.0,0.0,10.819604715558185
2020-07-10,10.698099376550006,6.784596168119086,15.014178371713356,10.698099376550006,10.698099376550006,0.15780073135780248,0.15780073135780248,0.15780073135780248,0.09547071409045411,0.09547071409045411,0.09547071409045411,-0.0030622275472587564,-0.0030622275472587564,-0.0030622275472587564,0.06539224481460713,0.06539224481460713,0.06539224481460713,0.0,0.0,0.0,10.855900107907809
2020-07-13,10.760539020700616,7.044070169524954,15.098347483345282,10.760539020700616,10.760539020700616,0.2422895057838618,0.2422895057838618,0.2422895057838618,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.01677848320812119,0.01677848320812119,0.01677848320812119,0.13004030848528644,0.13004030848528644,0.13004030848528644,0.0,0.0,0.0,11.002828526484478
2020-07-14,10.781352235417467,6.929700082672141,15.113388413577468,10.781352235417467,10.781352235417467,0.24870316706630846,0.24870316706630846,0.24870316706630846,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.002131749043850277,0.002131749043850277,0.002131749043850277,0.15110070393200406,0.15110070393200406,0.15110070393200406,0.0,0.0,0.0,11.030055402483775
2020-07-15,10.802165450134346,6.833431919585918,15.173125939072676,10.802165450134346,10.802165450134346,0.2727349563035821,0.2727349563035821,0.2727349563035821,0.09547071409045409,0.09547071409045409,0.09547071409045409,0.006154743724856008,0.006154743724856008,0.006154743724856008,0.17110949848827195,0.17110949848827195,0.17110949848827195,0.0,0.0,0.0,11.074900406437928
2020-07-16,10.822978664851197,6.880014123589372,14.962867818070759,10.822978664851197,10.822978664851197,0.28695049958657554,0.28695049958657554,0.28695049958657554,0.09547071409045409,0.09547071409045409,0.09547071409045409,0.0018649627582158772,0.0018649627582158772,0.0018649627582158772,0.18961482273790553,0.18961482273790553,0.18961482273790553,0.0,0.0,0.0,11.109929164437773
2020-07-17,10.843791879568048,6.8519313554787935,15.188421757064647,10.843791879568048,10.843791879568048,0.2986127171627543,0.2986127171627543,0.2986127171627543,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.003062227547221581,-0.003062227547221581,-0.003062227547221581,0.20620423061952176,0.20620423061952176,0.20620423061952176,0.0,0.0,0.0,11.142404596730803
2020-07-20,10.906231523718658,7.322314765542137,15.207501279670666,10.906231523718658,10.906231523718658,0.35342521479098093,0.35342521479098093,0.35342521479098093,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208122558,0.016778483208122558,0.016778483208122558,0.24117601749240425,0.24117601749240425,0.24117601749240425,0.0,0.0,0.0,11.259656738509639
2020-07-21,10.92704473843551,7.309611889726675,15.211031466544876,10.92704473843551,10.92704473843551,0.3447411975705039,0.3447411975705039,0.3447411975705039,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.002131749043846382,0.002131749043846382,0.002131749043846382,0.24713873443620346,0.24713873443620346,0.24713873443620346,0.0,0.0,0.0,11.271785936006015
2020-07-22,10.94785795315239,7.551046030150108,15.211064937437287,10.94785795315239,10.94785795315239,0.35169056172223273,0.35169056172223273,0.35169056172223273,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724883156,0.006154743724883156,0.006154743724883156,0.25006510390689546,0.25006510390689546,0.25006510390689546,0.0,0.0,0.0,11.299548514874623
2020-07-23,10.96867116786924,7.38007680710368,15.156155614136274,10.96867116786924,10.96867116786924,0.34730071049822453,0.34730071049822453,0.34730071049822453,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581832538,0.0018649627581832538,0.0018649627581832538,0.24996503364958714,0.24996503364958714,0.24996503364958714,0.0,0.0,0.0,11.315971878367465
2020-07-24,10.989484382586092,7.338339815858961,15.317131712665251,10.989484382586092,10.989484382586092,0.33934035651425415,0.33934035651425415,0.33934035651425415,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472428013,-0.0030622275472428013,-0.0030622275472428013,0.24693186997104286,0.24693186997104286,0.24693186997104286,0.0,0.0,0.0,11.328824739100346
2020-07-27,11.051924026736673,7.343801403800755,15.637954188544406,11.051924026736673,11.051924026736673,0.3346059342187581,0.3346059342187581,0.3346059342187581,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208137386,0.016778483208137386,0.016778483208137386,0.2223567369201666,0.2223567369201666,0.2223567369201666,0.0,0.0,0.0,11.38652996095543
2020-07-28,11.072737241453552,7.515175518013338,15.278930265563664,11.072737241453552,11.072737241453552,0.30767190019928975,0.30767190019928975,0.30767190019928975,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.00213174904389556,0.00213174904389556,0.00213174904389556,0.2100694370649401,0.2100694370649401,0.2100694370649401,0.0,0.0,0.0,11.380409141652843
2020-07-29,11.093550456170432,7.42374315631533,15.514951693480022,11.093550456170432,11.093550456170432,0.2980390571256155,0.2980390571256155,0.2980390571256155,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724843328,0.006154743724843328,0.006154743724843328,0.19641359931031807,0.19641359931031807,0.19641359931031807,0.0,0.0,0.0,11.391589513296047
2020-07-30,11.114363670887284,7.5886841097236974,15.43410060688224,11.114363670887284,11.114363670887284,0.27919842218097335,0.27919842218097335,0.27919842218097335,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581506301,0.0018649627581506301,0.0018649627581506301,0.1818627453323686,0.1818627453323686,0.1818627453323686,0.0,0.0,0.0,11.393562093068258
2020-07-31,11.135176885604135,7.319989785153481,15.320839220587699,11.135176885604135,11.135176885604135,0.2593252361911984,0.2593252361911984,0.2593252361911984,0.09547071409045411,0.09547071409045411,0.09547071409045411,-0.0030622275472173828,-0.0030622275472173828,-0.0030622275472173828,0.1669167496479617,0.1669167496479617,0.1669167496479617,0.0,0.0,0.0,11.394502121795334
2020-08-03,11.197616529754717,7.315875307074419,15.728360354299637,11.197616529754717,11.197616529754717,0.23705881375455592,0.23705881375455592,0.23705881375455592,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208138757,0.016778483208138757,0.016778483208138757,0.12480961645596302,0.12480961645596302,0.12480961645596302,0.0,0.0,0.0,11.434675343509273
2020-08-04,11.218429744471596,7.307878250221826,15.323314504085214,11.218429744471596,11.218429744471596,0.21092217764019028,0.21092217764019028,0.21092217764019028,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.002131749043891664,0.002131749043891664,0.002131749043891664,0.11331971450584452,0.11331971450584452,0.11331971450584452,0.0,0.0,0.0,11.429351922111787
2020-08-05,11.239242959188475,7.708205070782425,15.25386673828572,11.239242959188475,11.239242959188475,0.2054651166850073,0.2054651166850073,0.2054651166850073,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724867508,0.006154743724867508,0.006154743724867508,0.10383965886968569,0.10383965886968569,0.10383965886968569,0.0,0.0,0.0,11.444708075873482
2020-08-06,11.260056173905326,7.53755296793937,15.4900166198255,11.260056173905326,11.260056173905326,0.19407202373892024,0.19407202373892024,0.19407202373892024,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581616506,0.0018649627581616506,0.0018649627581616506,0.09673634689030448,0.09673634689030448,0.09673634689030448,0.0,0.0,0.0,11.454128197644247
2020-08-07,11.280869388622179,7.907683598619898,15.361849868243906,11.280869388622179,11.280869388622179,0.18471945906266685,0.18471945906266685,0.18471945906266685,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.00306222754728524,-0.00306222754728524,-0.00306222754728524,0.09231097251949799,0.09231097251949799,0.09231097251949799,0.0,0.0,0.0,11.465588847684845
2020-08-10,11.34330903277276,7.739212599975254,15.523352874032188,11.34330903277276,11.34330903277276,0.20920558517617774,0.20920558517617774,0.20920558517617774,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208140127,0.016778483208140127,0.016778483208140127,0.0969563878775835,0.0969563878775835,0.0969563878775835,0.0,0.0,0.0,11.552514617948939
2020-08-11,11.36412224748964,7.414661832099488,15.315028050719036,11.36412224748964,11.36412224748964,0.20227520057101842,0.20227520057101842,0.20227520057101842,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.00213174904387374,0.00213174904387374,0.00213174904387374,0.10467273743669057,0.10467273743669057,0.10467273743669057,0.0,0.0,0.0,11.566397448060657
2020-08-12,11.384935462206519,7.5009958634535785,15.71808257802829,11.384935462206519,11.384935462206519,0.21697525246319907,0.21697525246319907,0.21697525246319907,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0061547437248596825,0.0061547437248596825,0.0061547437248596825,0.11534979464788532,0.11534979464788532,0.11534979464788532,0.0,0.0,0.0,11.601910714669717
2020-08-13,11.40574867692337,7.902264673792785,15.59621466201763,11.40574867692337,11.40574867692337,0.22611885689108094,0.22611885689108094,0.22611885689108094,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.0018649627581230472,0.0018649627581230472,0.0018649627581230472,0.1287831800425038,0.1287831800425038,0.1287831800425038,0.0,0.0,0.0,11.63186753381445
2020-08-14,11.42656189164022,7.630212314180606,15.428454465586118,11.42656189164022,11.42656189164022,0.23709560540047675,0.23709560540047675,0.23709560540047675,0.09547071409045409,0.09547071409045409,0.09547071409045409,-0.0030622275472014277,-0.0030622275472014277,-0.0030622275472014277,0.14468711885722405,0.14468711885722405,0.14468711885722405,0.0,0.0,0.0,11.663657497040697
2020-08-17,11.489001535790804,7.821852460270355,15.855599961759319,11.489001535790804,11.489001535790804,0.31555338611864875,0.31555338611864875,0.31555338611864875,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.016778483208148228,0.016778483208148228,0.016778483208148228,0.20330418882004644,0.20330418882004644,0.20330418882004644,0.0,0.0,0.0,11.804554921909453
2020-08-18,11.509814750507683,7.68294817139386,15.721544450831715,11.509814750507683,11.509814750507683,0.3224925020985787,0.3224925020985787,0.3224925020985787,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490439088913,0.0021317490439088913,0.0021317490439088913,0.22489003896421567,0.22489003896421567,0.22489003896421567,0.0,0.0,0.0,11.832307252606261
2020-08-19,11.530627965224534,7.888867290740333,15.670665516232686,11.530627965224534,11.530627965224534,0.34823228620517516,0.34823228620517516,0.34823228620517516,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724851859,0.006154743724851859,0.006154743724851859,0.2466068283898691,0.2466068283898691,0.2466068283898691,0.0,0.0,0.0,11.878860251429709
2020-08-20,11.551441179941413,8.083918884654798,15.891926928301654,11.551441179941413,11.551441179941413,0.3652245193455026,0.3652245193455026,0.3652245193455026,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581777137,0.0018649627581777137,0.0018649627581777137,0.2678888424968707,0.2678888424968707,0.2678888424968707,0.0,0.0,0.0,11.916665699286916
2020-08-21,11.572254394658264,8.055646572790685,15.699329925539399,11.572254394658264,11.572254394658264,0.3805790746020719,0.3805790746020719,0.3805790746020719,0.09547071409045407,0.09547071409045407,0.09547071409045407,-0.003062227547269286,-0.003062227547269286,-0.003062227547269286,0.28817058805888707,0.28817058805888707,0.28817058805888707,0.0,0.0,0.0,11.952833469260336
